month,customer_id,plan,event,mrr
2023-05,1345,enterprise,active,199
2023-05,1349,enterprise,active,199
2023-05,1353,starter,active,29
2023-05,1354,starter,active,29
2023-05,1355,pro,active,79
2023-05,1356,pro,active,79
2023-05,1358,enterprise,active,199
2023-05,1360,starter,active,29
2023-05,1361,pro,active,79
2023-05,1363,pro,expansion,50
2023-05,1364,starter,active,29
2023-05,1365,pro,active,79
2023-05,1366,enterprise,active,199
2023-05,1367,pro,active,79
2023-05,1370,enterprise,active,199
2023-05,1371,starter,active,29
2023-05,1372,starter,active,29
2023-05,1374,pro,active,79
2023-05,1375,starter,active,29
2023-05,1377,starter,churn,-29
2023-05,1380,starter,active,29
2023-05,1381,pro,active,79
2023-05,1384,pro,active,79
2023-05,1387,pro,active,79
2023-05,1391,pro,active,79
2023-05,1393,pro,active,79
2023-05,1394,starter,active,29
2023-05,1395,pro,expansion,50
2023-05,1398,enterprise,active,199
2023-05,1399,starter,active,29
2023-05,1400,pro,active,79
2023-05,1401,enterprise,active,199
2023-05,1402,pro,active,79
2023-05,1403,enterprise,active,199
2023-05,1404,starter,active,29
2023-05,1405,pro,active,79
2023-05,1406,enterprise,active,199
2023-05,1407,enterprise,expansion,120
2023-05,1408,starter,churn,-29
2023-05,1410,pro,active,79
2023-05,1411,pro,active,79
2023-05,1412,pro,active,79
2023-05,1413,enterprise,active,199
2023-05,1414,enterprise,active,199
2023-05,1415,starter,active,29
2023-05,1416,pro,active,79
2023-05,1417,enterprise,active,199
2023-05,1420,starter,active,29
2023-05,1422,enterprise,active,199
2023-05,1423,enterprise,active,199
2023-05,1426,pro,active,79
2023-05,1429,starter,churn,-29
2023-05,1430,pro,active,79
2023-05,1431,pro,active,79
2023-05,1432,starter,active,29
2023-05,1433,starter,active,29
2023-05,1434,starter,active,29
2023-05,1435,enterprise,active,199
2023-05,1438,pro,active,79
2023-05,1439,starter,active,29
2023-05,1441,starter,active,29
2023-05,1442,pro,active,79
2023-05,1444,enterprise,active,199
2023-05,1445,enterprise,active,199
2023-05,1446,enterprise,active,199
2023-05,1447,starter,active,29
2023-05,1448,enterprise,active,199
2023-05,1449,starter,active,29
2023-05,1450,starter,active,29
2023-05,1451,pro,active,79
2023-05,1452,starter,active,29
2023-05,1458,starter,active,29
2023-05,1459,enterprise,active,199
2023-05,1460,pro,active,79
2023-05,1464,enterprise,active,199
2023-05,1465,starter,active,29
2023-05,1466,enterprise,active,199
2023-05,1467,starter,active,29
2023-05,1468,starter,active,29
2023-05,1469,starter,active,29
2023-05,1471,enterprise,active,199
2023-05,1472,pro,active,79
2023-05,1474,enterprise,active,199
2023-05,1475,starter,active,29
2023-05,1478,starter,active,29
2023-05,1479,starter,active,29
2023-05,1480,starter,active,29
2023-05,1481,starter,active,29
2023-05,1483,starter,active,29
2023-05,1484,starter,active,29
2023-05,1485,pro,active,79
2023-05,1486,enterprise,active,199
2023-05,1491,enterprise,active,199
2023-05,1494,enterprise,active,199
2023-05,1496,starter,active,29
2023-05,1497,pro,active,79
2023-05,1498,starter,active,29
2023-05,1499,pro,active,79
2023-05,1500,starter,churn,-29
2023-05,1502,enterprise,active,199
2023-05,1503,enterprise,active,199
2023-05,1504,starter,active,29
2023-05,1505,pro,active,79
2023-05,1506,pro,active,79
2023-05,1508,pro,active,79
2023-05,1509,starter,active,29
2023-05,1510,pro,active,79
2023-05,1512,starter,active,29
2023-05,1514,pro,active,79
2023-05,1515,starter,active,29
2023-05,1516,enterprise,active,199
2023-05,1520,pro,active,79
2023-05,1522,pro,active,79
2023-05,1523,pro,active,79
2023-05,1524,pro,active,79
2023-05,1525,pro,active,79
2023-05,1526,pro,expansion,50
2023-05,1527,pro,active,79
2023-05,1528,starter,active,29
2023-05,1531,enterprise,active,199
2023-05,1532,enterprise,active,199
2023-05,1539,pro,active,79
2023-05,1540,enterprise,active,199
2023-05,1541,pro,active,79
2023-05,1542,pro,active,79
2023-05,1543,starter,churn,-29
2023-05,1544,pro,active,79
2023-05,1545,starter,active,29
2023-05,1547,starter,active,29
2023-05,1550,starter,active,29
2023-05,1551,starter,active,29
2023-05,1554,starter,churn,-29
2023-05,1555,starter,active,29
2023-05,1556,pro,active,79
2023-05,1558,enterprise,active,199
2023-05,1560,pro,active,79
2023-05,1561,starter,active,29
2023-05,1562,enterprise,active,199
2023-05,1563,enterprise,active,199
2023-05,1565,pro,active,79
2023-05,1567,enterprise,active,199
2023-05,1569,pro,active,79
2023-05,1570,pro,active,79
2023-05,1571,starter,active,29
2023-05,1572,starter,active,29
2023-05,1573,starter,active,29
2023-05,1574,pro,active,79
2023-05,1575,enterprise,active,199
2023-05,1579,starter,active,29
2023-05,1581,starter,active,29
2023-05,1584,enterprise,active,199
2023-05,1585,starter,active,29
2023-05,1586,pro,active,79
2023-05,1587,enterprise,active,199
2023-05,1590,enterprise,active,199
2023-05,1592,starter,active,29
2023-05,1593,pro,active,79
2023-05,1594,starter,active,29
2023-05,1595,pro,active,79
2023-05,1596,starter,active,29
2023-05,1597,pro,active,79
2023-05,1598,starter,churn,-29
2023-05,1599,pro,active,79
2023-05,1600,enterprise,active,199
2023-05,1602,pro,active,79
2023-05,1603,pro,active,79
2023-05,1604,enterprise,active,199
2023-05,1605,starter,active,29
2023-05,1606,pro,active,79
2023-05,1607,starter,active,29
2023-05,1608,starter,active,29
2023-05,1609,pro,active,79
2023-05,1611,starter,active,29
2023-05,1612,starter,active,29
2023-05,1613,enterprise,expansion,120
2023-05,1614,starter,active,29
2023-05,1615,pro,churn,-79
2023-05,1616,starter,active,29
2023-05,1617,enterprise,active,199
2023-05,1622,pro,active,79
2023-05,1623,starter,active,29
2023-05,1624,enterprise,active,199
2023-05,1627,enterprise,active,199
2023-05,1630,starter,active,29
2023-05,1632,starter,active,29
2023-05,1633,starter,active,29
2023-05,1634,starter,active,29
2023-05,1636,starter,active,29
2023-05,1637,pro,active,79
2023-05,1639,starter,active,29
2023-05,1640,starter,active,29
2023-05,1641,starter,active,29
2023-05,1642,pro,active,79
2023-05,1643,pro,active,79
2023-05,1644,starter,churn,-29
2023-05,1647,starter,active,29
2023-05,1648,pro,active,79
2023-05,1651,pro,churn,-79
2023-05,1652,starter,active,29
2023-05,1653,pro,active,79
2023-05,1655,pro,active,79
2023-05,1656,starter,active,29
2023-05,1657,enterprise,active,199
2023-05,1658,starter,active,29
2023-05,1659,pro,active,79
2023-05,1661,pro,active,79
2023-05,1662,pro,expansion,50
2023-05,1664,starter,churn,-29
2023-05,1665,starter,active,29
2023-05,1666,pro,active,79
2023-05,1667,starter,active,29
2023-05,1668,enterprise,active,199
2023-05,1670,starter,active,29
2023-05,1672,pro,active,79
2023-05,1673,starter,active,29
2023-05,1674,enterprise,expansion,120
2023-05,1675,enterprise,active,199
2023-05,1677,enterprise,active,199
2023-05,1678,enterprise,active,199
2023-05,1679,pro,active,79
2023-05,1680,pro,expansion,50
2023-05,1682,pro,expansion,50
2023-05,1683,starter,active,29
2023-05,1685,starter,churn,-29
2023-05,1686,pro,active,79
2023-05,1687,pro,active,79
2023-05,1688,enterprise,active,199
2023-05,1689,pro,churn,-79
2023-05,1690,pro,expansion,50
2023-05,1691,starter,active,29
2023-05,1692,pro,churn,-79
2023-05,1693,enterprise,active,199
2023-05,1694,starter,active,29
2023-05,1695,pro,active,79
2023-05,1696,pro,active,79
2023-05,1697,pro,active,79
2023-05,1699,starter,active,29
2023-05,1700,starter,active,29
2023-05,1702,starter,active,29
2023-05,1704,enterprise,active,199
2023-05,1705,starter,active,29
2023-05,1706,starter,churn,-29
2023-05,1707,starter,churn,-29
2023-05,1708,enterprise,active,199
2023-05,1709,starter,active,29
2023-05,1710,starter,active,29
2023-05,1711,starter,active,29
2023-05,1712,starter,active,29
2023-05,1713,enterprise,active,199
2023-05,1714,enterprise,active,199
2023-05,1715,starter,active,29
2023-05,1716,enterprise,active,199
2023-05,1717,pro,active,79
2023-05,1719,starter,active,29
2023-05,1720,starter,active,29
2023-05,1721,starter,active,29
2023-05,1722,enterprise,expansion,120
2023-05,1723,starter,active,29
2023-05,1724,pro,churn,-79
2023-05,1725,starter,active,29
2023-05,1726,pro,active,79
2023-05,1727,starter,active,29
2023-05,1728,pro,active,79
2023-05,1729,enterprise,active,199
2023-05,1730,starter,active,29
2023-05,1731,pro,active,79
2023-05,1732,starter,active,29
2023-05,1733,pro,active,79
2023-05,1735,pro,active,79
2023-05,1736,starter,active,29
2023-05,1737,starter,active,29
2023-05,1738,pro,active,79
2023-05,1739,pro,expansion,50
2023-05,1740,starter,active,29
2023-05,1741,starter,active,29
2023-05,1742,starter,active,29
2023-05,1743,starter,active,29
2023-05,1744,starter,active,29
2023-05,1745,enterprise,expansion,120
2023-05,1746,starter,active,29
2023-05,1747,pro,active,79
2023-05,1748,pro,active,79
2023-05,1749,pro,active,79
2023-05,1750,pro,active,79
2023-05,1751,enterprise,active,199
2023-05,1752,starter,active,29
2023-05,1754,starter,active,29
2023-05,1755,pro,active,79
2023-05,1756,pro,active,79
2023-05,1757,starter,active,29
2023-05,1758,enterprise,active,199
2023-05,1759,starter,churn,-29
2023-05,1760,enterprise,active,199
2023-05,1761,starter,churn,-29
2023-05,1762,starter,active,29
2023-05,1763,starter,active,29
2023-05,1764,starter,active,29
2023-05,1765,starter,active,29
2023-05,1766,starter,active,29
2023-05,1767,enterprise,expansion,120
2023-05,1768,starter,active,29
2023-05,1771,pro,active,79
2023-05,1772,starter,active,29
2023-05,1773,starter,active,29
2023-05,1774,starter,active,29
2023-05,1776,pro,active,79
2023-05,1777,starter,active,29
2023-05,1778,starter,churn,-29
2023-05,1779,pro,active,79
2023-05,1780,starter,churn,-29
2023-05,1781,starter,active,29
2023-05,1782,starter,active,29
2023-05,1783,enterprise,active,199
2023-05,1784,starter,active,29
2023-05,1785,enterprise,active,199
2023-05,1786,starter,active,29
2023-05,1787,starter,active,29
2023-05,1788,pro,active,79
2023-05,1789,enterprise,active,199
2023-05,1790,pro,active,79
2023-05,1791,pro,active,79
2023-05,1792,pro,active,79
2023-05,1793,starter,active,29
2023-05,1794,starter,active,29
2023-05,1795,pro,active,79
2023-05,1796,starter,active,29
2023-05,1797,starter,active,29
2023-05,1798,enterprise,active,199
2023-05,1799,starter,churn,-29
2023-05,1800,pro,active,79
2023-05,1801,starter,active,29
2023-05,1802,starter,active,29
2023-05,1803,pro,expansion,50
2023-05,1804,starter,active,29
2023-05,1805,pro,active,79
2023-05,1806,starter,active,29
2023-05,1807,pro,active,79
2023-05,1808,pro,active,79
2023-05,1809,enterprise,active,199
2023-05,1810,pro,expansion,50
2023-05,1811,starter,active,29
2023-05,1812,starter,active,29
2023-05,1813,enterprise,active,199
2023-05,1814,enterprise,active,199
2023-05,1815,starter,active,29
2023-05,1816,pro,active,79
2023-05,1817,starter,active,29
2023-05,1818,enterprise,expansion,120
2023-05,1819,starter,active,29
2023-05,1820,pro,churn,-79
2023-05,1821,starter,active,29
2023-05,1822,pro,active,79
2023-05,1823,pro,active,79
2023-05,1824,pro,active,79
2023-05,1825,starter,active,29
2023-05,1826,starter,active,29
2023-05,1827,starter,active,29
2023-05,1828,starter,active,29
2023-05,1829,starter,active,29
2023-05,1830,enterprise,active,199
2023-05,1831,starter,active,29
2023-05,1832,starter,active,29
2023-05,1833,starter,churn,-29
2023-05,1834,starter,active,29
2023-05,1835,pro,active,79
2023-05,1836,starter,active,29
2023-05,1837,enterprise,active,199
2023-05,1838,starter,active,29
2023-05,1839,enterprise,active,199
2023-05,1840,pro,active,79
2023-05,1841,starter,active,29
2023-05,1842,enterprise,active,199
2023-05,1843,starter,active,29
2023-05,1844,pro,active,79
2023-05,1845,starter,churn,-29
2023-05,1846,pro,active,79
2023-05,1847,pro,active,79
2023-05,1848,pro,active,79
2023-05,1849,pro,active,79
2023-05,1850,starter,active,29
2023-05,1851,pro,expansion,50
2023-05,1852,starter,active,29
2023-05,1853,starter,active,29
2023-05,1854,pro,active,79
2023-05,1855,starter,active,29
2023-05,1856,enterprise,active,199
2023-05,1857,pro,active,79
2023-05,1858,pro,active,79
2023-05,1859,starter,active,29
2023-05,1860,pro,active,79
2023-05,1861,enterprise,active,199
2023-05,1862,starter,active,29
2023-05,1863,pro,active,79
2023-05,1864,pro,active,79
2023-05,1865,starter,active,29
2023-05,1866,starter,active,29
2023-06,1938,pro,new,79
2023-06,1939,starter,new,29
2023-06,1940,enterprise,new,199
2023-06,1941,starter,new,29
2023-06,1942,starter,new,29
2023-06,1943,starter,new,29
2023-06,1944,starter,new,29
2023-06,1945,pro,new,79
2023-06,1946,enterprise,new,199
2023-06,1947,starter,new,29
2023-06,1948,starter,new,29
2023-06,1949,pro,new,79
2023-06,1950,pro,new,79
2023-06,1951,pro,new,79
2023-06,1952,starter,new,29
2023-06,1953,starter,new,29
2023-06,1954,pro,new,79
2023-06,1955,starter,new,29
2023-06,1956,pro,new,79
2023-06,1957,starter,new,29
2023-06,1958,pro,new,79
2023-06,1959,starter,new,29
2023-06,1960,pro,new,79
2023-06,1961,starter,new,29
2023-06,1962,pro,new,79
2023-06,1963,starter,new,29
2023-06,1964,starter,new,29
2023-06,1965,starter,new,29
2023-06,1966,starter,new,29
2023-06,1967,pro,new,79
2023-06,1968,pro,new,79
2023-06,1969,pro,new,79
2023-06,1970,starter,new,29
2023-06,1971,pro,new,79
2023-06,1972,starter,new,29
2023-06,1973,starter,new,29
2023-06,1974,starter,new,29
2023-06,1975,starter,new,29
2023-06,1976,pro,new,79
2023-06,1977,pro,new,79
2023-06,1978,pro,new,79
2023-06,1979,starter,new,29
2023-06,1980,starter,new,29
2023-06,1981,starter,new,29
2023-06,1982,starter,new,29
2023-06,1983,starter,new,29
2023-06,1984,starter,new,29
2023-06,1985,starter,new,29
2023-06,1986,pro,new,79
2023-06,1987,pro,new,79
2023-06,1988,enterprise,new,199
2023-06,1989,enterprise,new,199
2023-06,1990,pro,new,79
2023-06,1991,starter,new,29
2023-06,1992,pro,new,79
2023-06,1993,pro,new,79
2023-06,1994,starter,new,29
2023-06,1995,starter,new,29
2023-06,1996,pro,new,79
2023-06,1997,starter,new,29
2023-06,1998,starter,new,29
2023-06,1999,pro,new,79
2023-06,2000,starter,new,29
2023-06,2001,starter,new,29
2023-06,2002,starter,new,29
2023-06,2003,starter,new,29
2023-06,2004,starter,new,29
2023-06,2005,pro,new,79
2023-06,2006,starter,new,29
2023-06,2007,starter,new,29
2023-06,2008,starter,new,29
2023-06,2009,enterprise,new,199
2023-06,2010,starter,new,29
2023-06,2011,starter,new,29
2023-06,2012,pro,new,79
2023-06,2013,pro,new,79
2023-06,2014,starter,new,29
2023-06,2015,pro,new,79
2023-06,1000,enterprise,active,199
2023-06,1005,enterprise,active,199
2023-06,1006,enterprise,active,199
2023-06,1011,pro,active,79
2023-06,1012,pro,active,79
2023-06,1014,pro,active,79
2023-06,1019,enterprise,active,199
2023-06,1020,pro,active,79
2023-06,1022,enterprise,active,199
2023-06,1024,enterprise,active,199
2023-06,1025,pro,active,79
2023-06,1026,pro,active,79
2023-06,1027,enterprise,active,199
2023-06,1033,starter,active,29
2023-06,1034,pro,active,79
2023-06,1035,pro,churn,-79
2023-06,1037,pro,expansion,50
2023-06,1038,pro,active,79
2023-06,1045,pro,active,79
2023-06,1047,pro,active,79
2023-06,1048,enterprise,active,199
2023-06,1049,enterprise,active,199
2023-06,1050,enterprise,active,199
2023-06,1051,enterprise,active,199
2023-06,1052,enterprise,expansion,120
2023-06,1053,pro,active,79
2023-06,1056,pro,active,79
2023-06,1057,enterprise,active,199
2023-06,1059,starter,active,29
2023-06,1063,enterprise,active,199
2023-06,1066,enterprise,active,199
2023-06,1072,enterprise,active,199
2023-06,1075,pro,active,79
2023-06,1077,enterprise,active,199
2023-06,1078,starter,active,29
2023-06,1079,enterprise,expansion,120
2023-06,1081,enterprise,active,199
2023-06,1082,enterprise,expansion,120
2023-06,1085,enterprise,churn,-199
2023-06,1086,pro,active,79
2023-06,1089,enterprise,active,199
2023-06,1091,pro,active,79
2023-06,1092,starter,active,29
2023-06,1094,enterprise,active,199
2023-06,1096,enterprise,active,199
2023-06,1099,enterprise,active,199
2023-06,1102,enterprise,active,199
2023-06,1103,enterprise,active,199
2023-06,1104,starter,active,29
2023-06,1106,enterprise,active,199
2023-06,1107,pro,active,79
2023-06,1108,starter,active,29
2023-06,1111,starter,active,29
2023-06,1114,enterprise,active,199
2023-06,1116,enterprise,active,199
2023-06,1117,starter,active,29
2023-06,1119,enterprise,active,199
2023-06,1120,starter,active,29
2023-06,1124,pro,active,79
2023-06,1125,enterprise,active,199
2023-06,1126,pro,active,79
2023-06,1127,pro,active,79
2023-06,1128,pro,active,79
2023-06,1129,enterprise,active,199
2023-06,1130,enterprise,active,199
2023-06,1131,enterprise,active,199
2023-06,1133,starter,active,29
2023-06,1134,pro,churn,-79
2023-06,1136,pro,active,79
2023-06,1137,enterprise,active,199
2023-06,1138,pro,active,79
2023-06,1143,pro,active,79
2023-06,1144,pro,active,79
2023-06,1145,enterprise,active,199
2023-06,1150,enterprise,active,199
2023-06,1154,enterprise,active,199
2023-06,1156,enterprise,active,199
2023-06,1161,pro,churn,-79
2023-06,1162,pro,active,79
2023-06,1164,pro,active,79
2023-06,1165,enterprise,expansion,120
2023-06,1166,enterprise,active,199
2023-06,1167,enterprise,active,199
2023-06,1168,starter,active,29
2023-06,1169,starter,active,29
2023-06,1172,pro,active,79
2023-06,1173,enterprise,active,199
2023-06,1174,starter,active,29
2023-06,1175,enterprise,active,199
2023-06,1178,starter,active,29
2023-06,1180,starter,active,29
2023-06,1182,enterprise,expansion,120
2023-06,1183,starter,active,29
2023-06,1186,starter,active,29
2023-06,1187,enterprise,active,199
2023-06,1188,starter,active,29
2023-06,1189,pro,active,79
2023-06,1190,pro,churn,-79
2023-06,1191,enterprise,active,199
2023-06,1192,enterprise,active,199
2023-06,1194,enterprise,active,199
2023-06,1197,enterprise,active,199
2023-06,1198,enterprise,active,199
2023-06,1199,pro,active,79
2023-06,1201,starter,active,29
2023-06,1205,pro,active,79
2023-06,1208,pro,active,79
2023-06,1210,pro,active,79
2023-06,1213,enterprise,active,199
2023-06,1215,starter,active,29
2023-06,1216,enterprise,active,199
2023-06,1221,starter,active,29
2023-06,1222,starter,active,29
2023-06,1223,starter,active,29
2023-06,1226,pro,active,79
2023-06,1227,enterprise,active,199
2023-06,1228,starter,active,29
2023-06,1232,enterprise,active,199
2023-06,1233,starter,active,29
2023-06,1234,enterprise,active,199
2023-06,1235,starter,active,29
2023-06,1238,enterprise,active,199
2023-06,1239,enterprise,active,199
2023-06,1243,pro,active,79
2023-06,1246,pro,active,79
2023-06,1248,enterprise,active,199
2023-06,1249,starter,churn,-29
2023-06,1250,starter,active,29
2023-06,1251,enterprise,active,199
2023-06,1253,starter,active,29
2023-06,1254,pro,active,79
2023-06,1256,enterprise,active,199
2023-06,1257,enterprise,active,199
2023-06,1261,enterprise,expansion,120
2023-06,1265,enterprise,active,199
2023-06,1267,pro,churn,-79
2023-06,1268,starter,active,29
2023-06,1269,starter,active,29
2023-06,1270,pro,active,79
2023-06,1273,starter,active,29
2023-06,1274,enterprise,active,199
2023-06,1275,pro,active,79
2023-06,1276,enterprise,active,199
2023-06,1277,enterprise,expansion,120
2023-06,1281,enterprise,active,199
2023-06,1282,starter,active,29
2023-06,1284,enterprise,active,199
2023-06,1285,pro,active,79
2023-06,1287,pro,active,79
2023-06,1288,pro,active,79
2023-06,1290,enterprise,active,199
2023-06,1293,enterprise,active,199
2023-06,1296,pro,active,79
2023-06,1297,enterprise,active,199
2023-06,1299,pro,active,79
2023-06,1300,pro,churn,-79
2023-06,1305,starter,active,29
2023-06,1307,enterprise,active,199
2023-06,1310,pro,active,79
2023-06,1313,enterprise,active,199
2023-06,1319,enterprise,active,199
2023-06,1321,enterprise,active,199
2023-06,1322,enterprise,active,199
2023-06,1324,starter,active,29
2023-06,1329,pro,active,79
2023-06,1330,starter,active,29
2023-06,1332,pro,active,79
2023-06,1334,pro,active,79
2023-06,1336,enterprise,churn,-199
2023-06,1339,enterprise,active,199
2023-06,1341,enterprise,active,199
2023-06,1342,enterprise,active,199
2023-06,1343,starter,churn,-29
2023-06,1344,enterprise,active,199
2023-06,1345,enterprise,active,199
2023-06,1349,enterprise,active,199
2023-06,1353,starter,active,29
2023-06,1354,starter,active,29
2023-06,1355,enterprise,expansion,120
2023-06,1356,pro,active,79
2023-06,1358,enterprise,active,199
2023-06,1360,starter,active,29
2023-06,1361,pro,active,79
2023-06,1363,pro,active,79
2023-06,1364,starter,active,29
2023-06,1365,pro,active,79
2023-06,1366,enterprise,active,199
2023-06,1367,pro,active,79
2023-06,1370,enterprise,active,199
2023-06,1371,starter,active,29
2023-06,1372,starter,active,29
2023-06,1374,pro,active,79
2023-06,1375,starter,active,29
2023-06,1380,starter,active,29
2023-06,1381,pro,active,79
2023-06,1384,pro,active,79
2023-06,1387,pro,active,79
2023-06,1391,pro,active,79
2023-06,1393,pro,active,79
2023-06,1394,starter,active,29
2023-06,1395,pro,active,79
2023-06,1398,enterprise,active,199
2023-06,1399,starter,active,29
2023-06,1400,pro,active,79
2023-06,1401,enterprise,active,199
2023-06,1402,pro,active,79
2023-06,1403,enterprise,active,199
2023-06,1404,starter,active,29
2023-06,1405,pro,active,79
2023-06,1406,enterprise,active,199
2023-06,1407,enterprise,active,199
2023-06,1410,pro,active,79
2023-06,1411,pro,active,79
2023-06,1412,pro,active,79
2023-06,1413,enterprise,active,199
2023-06,1414,enterprise,active,199
2023-06,1415,starter,active,29
2023-06,1416,pro,active,79
2023-06,1417,enterprise,active,199
2023-06,1420,starter,active,29
2023-06,1422,enterprise,active,199
2023-06,1423,enterprise,active,199
2023-06,1426,pro,active,79
2023-06,1430,pro,churn,-79
2023-06,1431,enterprise,expansion,120
2023-06,1432,starter,active,29
2023-06,1433,starter,active,29
2023-06,1434,starter,active,29
2023-06,1435,enterprise,active,199
2023-06,1438,pro,active,79
2023-06,1439,starter,active,29
2023-06,1441,starter,active,29
2023-06,1442,pro,active,79
2023-06,1444,enterprise,active,199
2023-06,1445,enterprise,churn,-199
2023-06,1446,enterprise,active,199
2023-06,1447,starter,active,29
2023-06,1448,enterprise,active,199
2023-06,1449,starter,active,29
2023-06,1450,starter,active,29
2023-06,1451,pro,active,79
2023-06,1452,starter,active,29
2023-06,1458,starter,active,29
2023-06,1459,enterprise,active,199
2023-06,1460,enterprise,expansion,120
2023-06,1464,enterprise,active,199
2023-06,1465,starter,active,29
2023-06,1466,enterprise,active,199
2023-06,1467,starter,active,29
2023-06,1468,pro,expansion,50
2023-06,1469,starter,active,29
2023-06,1471,enterprise,active,199
2023-06,1472,pro,active,79
2023-06,1474,enterprise,active,199
2023-06,1475,starter,active,29
2023-06,1478,starter,active,29
2023-06,1479,starter,active,29
2023-06,1480,starter,active,29
2023-06,1481,starter,churn,-29
2023-06,1483,starter,active,29
2023-06,1484,starter,active,29
2023-06,1485,pro,active,79
2023-06,1486,enterprise,active,199
2023-06,1491,enterprise,active,199
2023-06,1494,enterprise,active,199
2023-06,1496,starter,active,29
2023-06,1497,pro,active,79
2023-06,1498,starter,active,29
2023-06,1499,pro,active,79
2023-06,1502,enterprise,active,199
2023-06,1503,enterprise,active,199
2023-06,1504,starter,active,29
2023-06,1505,pro,active,79
2023-06,1506,pro,active,79
2023-06,1508,pro,active,79
2023-06,1509,starter,active,29
2023-06,1510,pro,active,79
2023-06,1512,starter,active,29
2023-06,1514,pro,active,79
2023-06,1515,starter,active,29
2023-06,1516,enterprise,active,199
2023-06,1520,pro,active,79
2023-06,1522,pro,active,79
2023-06,1523,pro,active,79
2023-06,1524,pro,active,79
2023-06,1525,pro,active,79
2023-06,1526,pro,active,79
2023-06,1527,pro,active,79
2023-06,1528,starter,churn,-29
2023-06,1531,enterprise,active,199
2023-06,1532,enterprise,active,199
2023-06,1539,pro,active,79
2023-06,1540,enterprise,active,199
2023-06,1541,pro,active,79
2023-06,1542,pro,active,79
2023-06,1544,pro,active,79
2023-06,1545,starter,active,29
2023-06,1547,starter,active,29
2023-06,1550,pro,expansion,50
2023-06,1551,starter,active,29
2023-06,1555,starter,active,29
2023-06,1556,pro,active,79
2023-06,1558,enterprise,active,199
2023-06,1560,pro,active,79
2023-06,1561,starter,active,29
2023-06,1562,enterprise,active,199
2023-06,1563,enterprise,active,199
2023-06,1565,pro,active,79
2023-06,1567,enterprise,active,199
2023-06,1569,pro,active,79
2023-06,1570,pro,active,79
2023-06,1571,starter,churn,-29
2023-06,1572,starter,active,29
2023-06,1573,starter,active,29
2023-06,1574,pro,active,79
2023-06,1575,enterprise,active,199
2023-06,1579,starter,active,29
2023-06,1581,starter,active,29
2023-06,1584,enterprise,active,199
2023-06,1585,starter,active,29
2023-06,1586,pro,active,79
2023-06,1587,enterprise,active,199
2023-06,1590,enterprise,active,199
2023-06,1592,starter,active,29
2023-06,1593,pro,active,79
2023-06,1594,starter,active,29
2023-06,1595,pro,active,79
2023-06,1596,starter,churn,-29
2023-06,1597,pro,active,79
2023-06,1599,pro,active,79
2023-06,1600,enterprise,active,199
2023-06,1602,pro,active,79
2023-06,1603,pro,active,79
2023-06,1604,enterprise,active,199
2023-06,1605,starter,active,29
2023-06,1606,pro,churn,-79
2023-06,1607,starter,active,29
2023-06,1608,starter,active,29
2023-06,1609,pro,active,79
2023-06,1611,pro,expansion,50
2023-06,1612,starter,active,29
2023-06,1613,enterprise,active,199
2023-06,1614,starter,active,29
2023-06,1616,starter,active,29
2023-06,1617,enterprise,active,199
2023-06,1622,pro,active,79
2023-06,1623,starter,active,29
2023-06,1624,enterprise,active,199
2023-06,1627,enterprise,active,199
2023-06,1630,starter,active,29
2023-06,1632,starter,active,29
2023-06,1633,starter,active,29
2023-06,1634,starter,active,29
2023-06,1636,starter,active,29
2023-06,1637,pro,active,79
2023-06,1639,starter,churn,-29
2023-06,1640,starter,active,29
2023-06,1641,starter,active,29
2023-06,1642,pro,active,79
2023-06,1643,pro,active,79
2023-06,1647,pro,expansion,50
2023-06,1648,pro,active,79
2023-06,1652,starter,active,29
2023-06,1653,pro,active,79
2023-06,1655,pro,active,79
2023-06,1656,starter,active,29
2023-06,1657,enterprise,active,199
2023-06,1658,starter,churn,-29
2023-06,1659,pro,active,79
2023-06,1661,pro,active,79
2023-06,1662,pro,active,79
2023-06,1665,starter,active,29
2023-06,1666,pro,churn,-79
2023-06,1667,starter,active,29
2023-06,1668,enterprise,active,199
2023-06,1670,starter,active,29
2023-06,1672,pro,active,79
2023-06,1673,starter,active,29
2023-06,1674,enterprise,active,199
2023-06,1675,enterprise,active,199
2023-06,1677,enterprise,active,199
2023-06,1678,enterprise,active,199
2023-06,1679,pro,active,79
2023-06,1680,pro,active,79
2023-06,1682,pro,active,79
2023-06,1683,starter,active,29
2023-06,1686,pro,active,79
2023-06,1687,pro,active,79
2023-06,1688,enterprise,active,199
2023-06,1690,pro,active,79
2023-06,1691,starter,active,29
2023-06,1693,enterprise,active,199
2023-06,1694,starter,churn,-29
2023-06,1695,pro,active,79
2023-06,1696,pro,active,79
2023-06,1697,pro,active,79
2023-06,1699,starter,active,29
2023-06,1700,starter,active,29
2023-06,1702,starter,active,29
2023-06,1704,enterprise,active,199
2023-06,1705,starter,active,29
2023-06,1708,enterprise,active,199
2023-06,1709,starter,active,29
2023-06,1710,starter,active,29
2023-06,1711,starter,active,29
2023-06,1712,starter,active,29
2023-06,1713,enterprise,active,199
2023-06,1714,enterprise,active,199
2023-06,1715,starter,churn,-29
2023-06,1716,enterprise,active,199
2023-06,1717,pro,active,79
2023-06,1719,starter,active,29
2023-06,1720,starter,active,29
2023-06,1721,starter,active,29
2023-06,1722,enterprise,active,199
2023-06,1723,starter,active,29
